Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Email,Customer Fname,Customer Id,Customer Lname,Customer Password,Customer Segment,Customer State,Customer Street,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,order date (DateOrders),Order Id,Order Item Cardprod Id,Order Item Discount,Order Item Discount Rate,Order Item Id,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Order Zipcode,Product Card Id,Product Category Id,Product Description,Product Image,Product Name,Product Price,Product Status,shipping date (DateOrders),Shipping Mode
PAYMENT,4,4,147.8300018,335.980011,Shipping on time,0,45,Fishing,Caguas,Puerto Rico,XXXXXXXXX,Mary,5542,Smith,XXXXXXXXX,Consumer,PR,7573 Sunny Pond Island,725,7,Fan Shop,18.20399666,-66.37057495,LATAM,Celaya,México,5542,1/13/15 10:29,853,1004,64,0.159999996,2118,399.980011,0.439999998,1,399.980011,335.980011,147.8300018,Central America,Guanajuato,PENDING_PAYMENT,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,1/17/15 10:29,Standard Class
PAYMENT,4,4,50.41999817,193.9199982,Shipping on time,0,46,Indoor/Outdoor Games,Caguas,Puerto Rico,XXXXXXXXX,Mary,5542,Smith,XXXXXXXXX,Consumer,PR,7573 Sunny Pond Island,725,7,Fan Shop,18.20399666,-66.37057495,LATAM,Celaya,México,5542,1/13/15 10:29,853,1014,6,0.029999999,2116,49.97999954,0.25999999,4,199.9199982,193.9199982,50.41999817,Central America,Guanajuato,PENDING_PAYMENT,,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,1/17/15 10:29,Standard Class
DEBIT,5,4,16.12000084,37.49000168,Late delivery,1,46,Indoor/Outdoor Games,Caguas,Puerto Rico,XXXXXXXXX,Joseph,4186,Smith,XXXXXXXXX,Consumer,PR,2205 Broad Square,725,7,Fan Shop,18.22787476,-66.37059021,LATAM,Tijuana,México,4186,1/13/15 10:50,854,1014,12.5,0.25,2121,49.97999954,0.430000007,1,49.97999954,37.49000168,16.12000084,Central America,Baja California,COMPLETE,,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,1/18/15 10:50,Standard Class
DEBIT,5,4,56.8199997,195.9199982,Late delivery,1,46,Indoor/Outdoor Games,Caguas,Puerto Rico,XXXXXXXXX,Joseph,4186,Smith,XXXXXXXXX,Consumer,PR,2205 Broad Square,725,7,Fan Shop,18.22787476,-66.37059021,LATAM,Tijuana,México,4186,1/13/15 10:50,854,1014,4,0.02,2123,49.97999954,0.289999992,4,199.9199982,195.9199982,56.8199997,Central America,Baja California,COMPLETE,,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,1/18/15 10:50,Standard Class
DEBIT,5,4,23.75,52.77000046,Late delivery,1,36,Golf Balls,Caguas,Puerto Rico,XXXXXXXXX,Joseph,4186,Smith,XXXXXXXXX,Consumer,PR,2205 Broad Square,725,6,Outdoors,18.22787476,-66.37059021,LATAM,Tijuana,México,4186,1/13/15 10:50,854,804,7.199999809,0.119999997,2122,19.98999977,0.449999988,3,59.97000122,52.77000046,23.75,Central America,Baja California,COMPLETE,,804,36,,http://images.acmesports.sports/Glove+It+Women%27s+Imperial+Golf+Glove,Glove It Women's Imperial Golf Glove,19.98999977,0,1/18/15 10:50,Standard Class
DEBIT,5,4,107.9899979,359.9599915,Late delivery,1,9,Cardio Equipment,Caguas,Puerto Rico,XXXXXXXXX,Joseph,4186,Smith,XXXXXXXXX,Consumer,PR,2205 Broad Square,725,3,Footwear,18.22787476,-66.37059021,LATAM,Tijuana,México,4186,1/13/15 10:50,854,191,40,0.100000001,2120,99.98999786,0.300000012,4,399.9599915,359.9599915,107.9899979,Central America,Baja California,COMPLETE,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,1/18/15 10:50,Standard Class
PAYMENT,6,2,4.650000095,92.95999908,Late delivery,1,46,Indoor/Outdoor Games,Los Angeles,EE. UU.,XXXXXXXXX,Ruth,4535,Brown,XXXXXXXXX,Consumer,CA,4851 Green Rise,90066,7,Fan Shop,34.0015831,-118.4321518,LATAM,Zapopan,México,4535,1/13/15 11:11,855,1014,7,0.07,2126,49.97999954,0.050000001,2,99.95999908,92.95999908,4.650000095,Central America,Jalisco,PENDING_PAYMENT,,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,1/19/15 11:11,Second Class
PAYMENT,6,2,64.22000122,190,Late delivery,1,24,Women's Apparel,Los Angeles,EE. UU.,XXXXXXXXX,Ruth,4535,Brown,XXXXXXXXX,Consumer,CA,4851 Green Rise,90066,5,Golf,34.0015831,-118.4321518,LATAM,Zapopan,México,4535,1/13/15 11:11,855,502,10,0.050000001,2127,50,0.340000004,4,200,190,64.22000122,Central America,Jalisco,PENDING_PAYMENT,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,1/19/15 11:11,Second Class
PAYMENT,6,2,15.75,210,Late delivery,1,24,Women's Apparel,Los Angeles,EE. UU.,XXXXXXXXX,Ruth,4535,Brown,XXXXXXXXX,Consumer,CA,4851 Green Rise,90066,5,Golf,34.0015831,-118.4321518,LATAM,Zapopan,México,4535,1/13/15 11:11,855,502,40,0.159999996,2124,50,0.079999998,5,250,210,15.75,Central America,Jalisco,PENDING_PAYMENT,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,1/19/15 11:11,Second Class
PAYMENT,6,2,53.5,127.3899994,Late delivery,1,18,Men's Footwear,Los Angeles,EE. UU.,XXXXXXXXX,Ruth,4535,Brown,XXXXXXXXX,Consumer,CA,4851 Green Rise,90066,4,Apparel,34.0015831,-118.4321518,LATAM,Zapopan,México,4535,1/13/15 11:11,855,403,2.599999905,0.02,2125,129.9900055,0.419999987,1,129.9900055,127.3899994,53.5,Central America,Jalisco,PENDING_PAYMENT,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,1/19/15 11:11,Second Class
TRANSFER,2,2,-28,159.9900055,Shipping on time,0,48,Water Sports,Caguas,Puerto Rico,XXXXXXXXX,Mary,9876,Smith,XXXXXXXXX,Home Office,PR,2878 Hazy Wagon  Thicket,725,7,Fan Shop,18.27272224,-66.37054443,LATAM,Gómez Palacio,México,9876,1/13/15 11:32,856,1073,40,0.200000003,2128,199.9900055,-0.180000007,1,199.9900055,159.9900055,-28,Central America,Durango,PROCESSING,,1073,48,,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,1/15/15 11:32,Second Class
TRANSFER,2,2,27.12000084,239.9799957,Shipping on time,0,43,Camping & Hiking,Caguas,Puerto Rico,XXXXXXXXX,Mary,9876,Smith,XXXXXXXXX,Home Office,PR,2878 Hazy Wagon  Thicket,725,7,Fan Shop,18.27272224,-66.37054443,LATAM,Gómez Palacio,México,9876,1/13/15 11:32,856,957,60,0.200000003,2129,299.980011,0.109999999,1,299.980011,239.9799957,27.12000084,Central America,Durango,PROCESSING,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,1/15/15 11:32,Second Class
TRANSFER,2,2,3.599999905,144,Shipping on time,0,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Mary,9876,Smith,XXXXXXXXX,Home Office,PR,2878 Hazy Wagon  Thicket,725,5,Golf,18.27272224,-66.37054443,LATAM,Gómez Palacio,México,9876,1/13/15 11:32,856,502,6,0.039999999,2132,50,0.029999999,3,150,144,3.599999905,Central America,Durango,PROCESSING,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,1/15/15 11:32,Second Class
TRANSFER,2,2,-32.16999817,128.6900024,Shipping on time,0,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Mary,9876,Smith,XXXXXXXXX,Home Office,PR,2878 Hazy Wagon  Thicket,725,4,Apparel,18.27272224,-66.37054443,LATAM,Gómez Palacio,México,9876,1/13/15 11:32,856,403,1.299999952,0.01,2131,129.9900055,-0.25,1,129.9900055,128.6900024,-32.16999817,Central America,Durango,PROCESSING,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,1/15/15 11:32,Second Class
TRANSFER,2,2,38.41999817,339.980011,Shipping on time,0,45,Fishing,Caguas,Puerto Rico,XXXXXXXXX,Mary,9876,Smith,XXXXXXXXX,Home Office,PR,2878 Hazy Wagon  Thicket,725,7,Fan Shop,18.27272224,-66.37054443,LATAM,Gómez Palacio,México,9876,1/13/15 11:32,856,1004,60,0.150000006,2130,399.980011,0.109999999,1,399.980011,339.980011,38.41999817,Central America,Durango,PROCESSING,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,1/15/15 11:32,Second Class
PAYMENT,3,2,89.29000092,245.9799957,Late delivery,1,43,Camping & Hiking,Dubuque,EE. UU.,XXXXXXXXX,Alexander,833,Smith,XXXXXXXXX,Corporate,IA,9188 Bright Crossing,52001,7,Fan Shop,42.5338707,-90.68960571,LATAM,Gómez Palacio,México,833,1/13/15 11:53,857,957,54,0.180000007,2133,299.980011,0.360000014,1,299.980011,245.9799957,89.29000092,Central America,Durango,PAYMENT_REVIEW,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,1/16/15 11:53,Second Class
DEBIT,4,4,41.36000061,88,Shipping on time,0,24,Women's Apparel,Tempe,EE. UU.,XXXXXXXXX,Mary,9137,Smith,XXXXXXXXX,Consumer,AZ,5438 Rustic Arbor,85282,5,Golf,33.40329361,-111.9140549,LATAM,Gómez Palacio,México,9137,1/13/15 12:14,858,502,12,0.119999997,2134,50,0.469999999,2,100,88,41.36000061,Central America,Durango,COMPLETE,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,1/17/15 12:14,Standard Class
DEBIT,5,4,126.3199997,347.980011,Late delivery,1,45,Fishing,Rego Park,EE. UU.,XXXXXXXXX,John,3432,Smith,XXXXXXXXX,Corporate,NY,430 Little Beach,11374,7,Fan Shop,40.73192978,-73.8688736,LATAM,Gómez Palacio,México,3432,1/13/15 12:35,859,1004,52,0.129999995,2136,399.980011,0.360000014,1,399.980011,347.980011,126.3199997,Central America,Durango,COMPLETE,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,1/18/15 12:35,Standard Class
DEBIT,5,4,63.70000076,129.9900055,Late delivery,1,18,Men's Footwear,Rego Park,EE. UU.,XXXXXXXXX,John,3432,Smith,XXXXXXXXX,Corporate,NY,430 Little Beach,11374,4,Apparel,40.73192978,-73.8688736,LATAM,Gómez Palacio,México,3432,1/13/15 12:35,859,403,0,0,2137,129.9900055,0.49000001,1,129.9900055,129.9900055,63.70000076,Central America,Durango,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,1/18/15 12:35,Standard Class
DEBIT,5,4,3.640000105,36.38999939,Late delivery,1,29,Shop By Sport,Rego Park,EE. UU.,XXXXXXXXX,John,3432,Smith,XXXXXXXXX,Corporate,NY,430 Little Beach,11374,5,Golf,40.73192978,-73.8688736,LATAM,Gómez Palacio,México,3432,1/13/15 12:35,859,627,3.599999905,0.090000004,2139,39.99000168,0.100000001,1,39.99000168,36.38999939,3.640000105,Central America,Durango,COMPLETE,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,1/18/15 12:35,Standard Class
DEBIT,5,4,-672.2600098,248.9799957,Late delivery,1,43,Camping & Hiking,Rego Park,EE. UU.,XXXXXXXXX,John,3432,Smith,XXXXXXXXX,Corporate,NY,430 Little Beach,11374,7,Fan Shop,40.73192978,-73.8688736,LATAM,Gómez Palacio,México,3432,1/13/15 12:35,859,957,51,0.170000002,2138,299.980011,-2.700000048,1,299.980011,248.9799957,-672.2600098,Central America,Durango,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,1/18/15 12:35,Standard Class
DEBIT,5,4,0.330000013,16.37000084,Late delivery,1,36,Golf Balls,Rego Park,EE. UU.,XXXXXXXXX,John,3432,Smith,XXXXXXXXX,Corporate,NY,430 Little Beach,11374,6,Outdoors,40.73192978,-73.8688736,LATAM,Gómez Palacio,México,3432,1/13/15 12:35,859,797,1.620000005,0.090000004,2135,17.98999977,0.02,1,17.98999977,16.37000084,0.330000013,Central America,Durango,COMPLETE,,797,36,,http://images.acmesports.sports/Hirzl+Women%27s+Soffft+Flex+Golf+Glove,Hirzl Women's Soffft Flex Golf Glove,17.98999977,0,1/18/15 12:35,Standard Class
DEBIT,6,4,82,163.9900055,Late delivery,1,48,Water Sports,O Fallon,EE. UU.,XXXXXXXXX,Robert,9725,Sloan,XXXXXXXXX,Consumer,MO,6574 Clear Spring Mountain,63366,7,Fan Shop,38.80664825,-90.70192719,LATAM,Gómez Palacio,México,9725,1/13/15 12:56,860,1073,36,0.180000007,2140,199.9900055,0.5,1,199.9900055,163.9900055,82,Central America,Durango,COMPLETE,,1073,48,,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,1/19/15 12:56,Standard Class
DEBIT,2,4,16.20000076,59.99000168,Advance shipping,0,29,Shop By Sport,Woonsocket,EE. UU.,XXXXXXXXX,Karen,3164,Smith,XXXXXXXXX,Consumer,RI,6332 Round Range,2895,5,Golf,42.00220108,-71.51410675,LATAM,Santiago de los Caballeros,República Dominicana,3164,1/13/15 13:17,861,627,20,0.25,2142,39.99000168,0.270000011,2,79.98000336,59.99000168,16.20000076,Caribbean,Santiago de Chile,COMPLETE,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,1/15/15 13:17,Standard Class
DEBIT,2,4,83.70999908,363.9599915,Advance shipping,0,9,Cardio Equipment,Woonsocket,EE. UU.,XXXXXXXXX,Karen,3164,Smith,XXXXXXXXX,Consumer,RI,6332 Round Range,2895,3,Footwear,42.00220108,-71.51410675,LATAM,Santiago de los Caballeros,República Dominicana,3164,1/13/15 13:17,861,191,36,0.090000004,2141,99.98999786,0.230000004,4,399.9599915,363.9599915,83.70999908,Caribbean,Santiago de Chile,COMPLETE,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,1/15/15 13:17,Standard Class
DEBIT,2,4,168.9499969,351.980011,Advance shipping,0,45,Fishing,Woonsocket,EE. UU.,XXXXXXXXX,Karen,3164,Smith,XXXXXXXXX,Consumer,RI,6332 Round Range,2895,7,Fan Shop,42.00220108,-71.51410675,LATAM,Santiago de los Caballeros,República Dominicana,3164,1/13/15 13:17,861,1004,48,0.119999997,2143,399.980011,0.479999989,1,399.980011,351.980011,168.9499969,Caribbean,Santiago de Chile,COMPLETE,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,1/15/15 13:17,Standard Class
DEBIT,2,4,28.46999931,251.9799957,Advance shipping,0,43,Camping & Hiking,Woonsocket,EE. UU.,XXXXXXXXX,Karen,3164,Smith,XXXXXXXXX,Consumer,RI,6332 Round Range,2895,7,Fan Shop,42.00220108,-71.51410675,LATAM,Santiago de los Caballeros,República Dominicana,3164,1/13/15 13:17,861,957,48,0.159999996,2144,299.980011,0.109999999,1,299.980011,251.9799957,28.46999931,Caribbean,Santiago de Chile,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,1/15/15 13:17,Standard Class
DEBIT,3,4,-117.3199997,106.6500015,Advance shipping,0,41,Trade-In,Caguas,Puerto Rico,XXXXXXXXX,Mary,1299,Smith,XXXXXXXXX,Consumer,PR,8013 Harvest Close,725,6,Outdoors,18.2936306,-66.37062836,LATAM,Santiago de los Caballeros,República Dominicana,1299,1/13/15 13:38,862,917,3.299999952,0.029999999,2146,21.98999977,-1.100000024,5,109.9499969,106.6500015,-117.3199997,Caribbean,Santiago de Chile,COMPLETE,,917,41,,http://images.acmesports.sports/Glove+It+Women%27s+Mod+Oval+3-Zip+Carry+All+Golf+Bag,Glove It Women's Mod Oval 3-Zip Carry All Gol,21.98999977,0,1/16/15 13:38,Standard Class
DEBIT,3,4,-100.9400024,212.5,Advance shipping,0,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Mary,1299,Smith,XXXXXXXXX,Consumer,PR,8013 Harvest Close,725,5,Golf,18.2936306,-66.37062836,LATAM,Santiago de los Caballeros,República Dominicana,1299,1/13/15 13:38,862,502,37.5,0.150000006,2145,50,-0.479999989,5,250,212.5,-100.9400024,Caribbean,Santiago de Chile,COMPLETE,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,1/16/15 13:38,Standard Class
DEBIT,4,4,28.79999924,287.9500122,Shipping on time,0,17,Cleats,Chicago,EE. UU.,XXXXXXXXX,Lauren,6081,Bennett,XXXXXXXXX,Corporate,IL,9133 Cotton Robin Vale,60623,4,Apparel,41.85883331,-87.71582031,LATAM,Pindamonhangaba,Brasil,6081,1/13/15 13:59,863,365,12,0.039999999,2150,59.99000168,0.100000001,5,299.9500122,287.9500122,28.79999924,South America,São Paulo,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,1/17/15 13:59,Standard Class
DEBIT,4,4,8.760000229,99.58000183,Shipping on time,0,29,Shop By Sport,Chicago,EE. UU.,XXXXXXXXX,Lauren,6081,Bennett,XXXXXXXXX,Corporate,IL,9133 Cotton Robin Vale,60623,5,Golf,41.85883331,-87.71582031,LATAM,Pindamonhangaba,Brasil,6081,1/13/15 13:59,863,627,20.38999939,0.170000002,2151,39.99000168,0.090000004,3,119.9700012,99.58000183,8.760000229,South America,São Paulo,COMPLETE,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,1/17/15 13:59,Standard Class
DEBIT,4,4,22.93000031,109.1800003,Shipping on time,0,17,Cleats,Chicago,EE. UU.,XXXXXXXXX,Lauren,6081,Bennett,XXXXXXXXX,Corporate,IL,9133 Cotton Robin Vale,60623,4,Apparel,41.85883331,-87.71582031,LATAM,Pindamonhangaba,Brasil,6081,1/13/15 13:59,863,365,10.80000019,0.090000004,2148,59.99000168,0.209999993,2,119.9800034,109.1800003,22.93000031,South America,São Paulo,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,1/17/15 13:59,Standard Class
DEBIT,4,4,0.970000029,97.48999786,Shipping on time,0,18,Men's Footwear,Chicago,EE. UU.,XXXXXXXXX,Lauren,6081,Bennett,XXXXXXXXX,Corporate,IL,9133 Cotton Robin Vale,60623,4,Apparel,41.85883331,-87.71582031,LATAM,Pindamonhangaba,Brasil,6081,1/13/15 13:59,863,403,32.5,0.25,2147,129.9900055,0.01,1,129.9900055,97.48999786,0.970000029,South America,São Paulo,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,1/17/15 13:59,Standard Class
DEBIT,4,4,22.68000031,359.980011,Shipping on time,0,45,Fishing,Chicago,EE. UU.,XXXXXXXXX,Lauren,6081,Bennett,XXXXXXXXX,Corporate,IL,9133 Cotton Robin Vale,60623,7,Fan Shop,41.85883331,-87.71582031,LATAM,Pindamonhangaba,Brasil,6081,1/13/15 13:59,863,1004,40,0.100000001,2149,399.980011,0.059999999,1,399.980011,359.980011,22.68000031,South America,São Paulo,COMPLETE,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,1/17/15 13:59,Standard Class
DEBIT,5,4,53.99000168,143.9799957,Late delivery,1,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Mary,12342,Velez,XXXXXXXXX,Consumer,PR,7056 Hidden Pike,725,4,Apparel,18.2977562,-66.37054443,LATAM,Pindamonhangaba,Brasil,12342,1/13/15 14:20,864,365,35.99000168,0.200000003,2153,59.99000168,0.379999995,3,179.9700012,143.9799957,53.99000168,South America,São Paulo,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,1/18/15 14:20,Standard Class
DEBIT,5,4,26.10000038,54.38000107,Late delivery,1,37,Electronics,Caguas,Puerto Rico,XXXXXXXXX,Mary,12342,Velez,XXXXXXXXX,Consumer,PR,7056 Hidden Pike,725,6,Outdoors,18.2977562,-66.37054443,LATAM,Pindamonhangaba,Brasil,12342,1/13/15 14:20,864,828,9.600000381,0.150000006,2152,31.98999977,0.479999989,2,63.97999954,54.38000107,26.10000038,South America,São Paulo,COMPLETE,,828,37,,http://images.acmesports.sports/Bridgestone+e6+Straight+Distance+NFL+San+Diego+Chargers...,Bridgestone e6 Straight Distance NFL San Dieg,31.98999977,0,1/18/15 14:20,Standard Class
CASH,6,4,28.28000069,217.5,Late delivery,1,24,Women's Apparel,Albany,EE. UU.,XXXXXXXXX,Mary,7052,Faulkner,XXXXXXXXX,Consumer,OR,1475 Red Creek Stead,97321,5,Golf,44.65587616,-123.1170349,LATAM,Pindamonhangaba,Brasil,7052,1/13/15 14:41,865,502,32.5,0.129999995,2154,50,0.129999995,5,250,217.5,28.28000069,South America,São Paulo,CLOSED,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,1/19/15 14:41,Standard Class
CASH,6,4,116.4199982,371.9599915,Late delivery,1,9,Cardio Equipment,Albany,EE. UU.,XXXXXXXXX,Mary,7052,Faulkner,XXXXXXXXX,Consumer,OR,1475 Red Creek Stead,97321,3,Footwear,44.65587616,-123.1170349,LATAM,Pindamonhangaba,Brasil,7052,1/13/15 14:41,865,191,28,0.07,2157,99.98999786,0.310000002,4,399.9599915,371.9599915,116.4199982,South America,São Paulo,CLOSED,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,1/19/15 14:41,Standard Class
CASH,6,4,42.63999939,103.9899979,Late delivery,1,18,Men's Footwear,Albany,EE. UU.,XXXXXXXXX,Mary,7052,Faulkner,XXXXXXXXX,Consumer,OR,1475 Red Creek Stead,97321,4,Apparel,44.65587616,-123.1170349,LATAM,Pindamonhangaba,Brasil,7052,1/13/15 14:41,865,403,26,0.200000003,2156,129.9900055,0.409999996,1,129.9900055,103.9899979,42.63999939,South America,São Paulo,CLOSED,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,1/19/15 14:41,Standard Class
CASH,6,4,-35.86000061,220,Late delivery,1,24,Women's Apparel,Albany,EE. UU.,XXXXXXXXX,Mary,7052,Faulkner,XXXXXXXXX,Consumer,OR,1475 Red Creek Stead,97321,5,Golf,44.65587616,-123.1170349,LATAM,Pindamonhangaba,Brasil,7052,1/13/15 14:41,865,502,30,0.119999997,2155,50,-0.159999996,5,250,220,-35.86000061,South America,São Paulo,CLOSED,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,1/19/15 14:41,Standard Class
DEBIT,2,4,160.1499939,363.980011,Advance shipping,0,45,Fishing,Lake Forest,EE. UU.,XXXXXXXXX,Mary,6788,Allen,XXXXXXXXX,Corporate,CA,4297 Quiet Shadow Quay,92630,7,Fan Shop,33.62503815,-117.6972046,LATAM,Chinandega,Nicaragua,6788,1/13/15 15:02,866,1004,36,0.090000004,2160,399.980011,0.439999998,1,399.980011,363.980011,160.1499939,Central America,Chinandega,ON_HOLD,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,1/15/15 15:02,Standard Class
DEBIT,2,4,-3.309999943,254.9799957,Advance shipping,0,43,Camping & Hiking,Lake Forest,EE. UU.,XXXXXXXXX,Mary,6788,Allen,XXXXXXXXX,Corporate,CA,4297 Quiet Shadow Quay,92630,7,Fan Shop,33.62503815,-117.6972046,LATAM,Chinandega,Nicaragua,6788,1/13/15 15:02,866,957,45,0.150000006,2158,299.980011,-0.01,1,299.980011,254.9799957,-3.309999943,Central America,Chinandega,ON_HOLD,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,1/15/15 15:02,Standard Class
DEBIT,2,4,54.43999863,197.9799957,Advance shipping,0,9,Cardio Equipment,Lake Forest,EE. UU.,XXXXXXXXX,Mary,6788,Allen,XXXXXXXXX,Corporate,CA,4297 Quiet Shadow Quay,92630,3,Footwear,33.62503815,-117.6972046,LATAM,Chinandega,Nicaragua,6788,1/13/15 15:02,866,191,2,0.01,2159,99.98999786,0.280000001,2,199.9799957,197.9799957,54.43999863,Central America,Chinandega,ON_HOLD,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,1/15/15 15:02,Standard Class
